turno,indice_jugador,jugador,dado1,dado2,suma,posicion_anterior,posicion_nueva,paso_salida,nombre_casilla,tipo_casilla,precio_casilla,color_casilla,compra_realizada,dinero_antes_compra,dinero_despues_compra,propiedades_antes,propiedades_despues
294,4,diego,1,2,3,25,28,no,amarillo2,propiedad,260,amarillo,no,9600,9600,2,2
295,5,elena,5,5,10,36,6,si,estacion1,estacion,200,estacion,no,9240,9240,3,3
296,6,fernando,4,3,7,38,5,si,impuesto1,impuesto,200,ninguno,no,9340,9340,3,3
297,7,gema,5,2,7,13,20,no,naranja3,propiedad,200,naranja,no,9540,9540,2,2
298,8,hugo,6,1,7,6,13,no,impuesto2,impuesto,150,ninguno,no,9560,9560,2,2
299,9,irene,2,1,3,38,1,si,salida,salida,0,ninguno,no,9780,9780,2,2
300,10,javier,5,1,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,9860,9860,1,1
301,1,ana,5,4,9,21,30,no,amarillo3,propiedad,280,amarillo,no,9250,9250,4,4
302,2,bob,4,2,6,14,20,no,naranja3,propiedad,200,naranja,no,9280,9280,3,3
303,3,carla,1,6,7,9,16,no,estacion2,estacion,200,estacion,no,9160,9160,4,4
304,4,diego,2,1,3,28,31,no,carcel,carcel,0,ninguno,no,9600,9600,2,2
305,5,elena,6,2,8,6,14,no,rosa2,propiedad,140,rosa,no,9240,9240,3,3
306,6,fernando,4,1,5,5,10,no,gris3,propiedad,120,gris,no,9340,9340,3,3
307,7,gema,2,4,6,20,26,no,estacion3,estacion,200,estacion,no,9540,9540,2,2
308,8,hugo,3,6,9,13,22,no,rojo1,propiedad,220,rojo,no,9560,9560,2,2
309,9,irene,4,4,8,1,9,no,gris2,propiedad,100,gris,no,9780,9780,2,2
310,10,javier,4,4,8,11,19,no,naranja2,propiedad,180,naranja,no,9860,9860,1,1
311,1,ana,6,3,9,30,39,no,impuesto4,impuesto,100,ninguno,no,9250,9250,4,4
312,2,bob,1,2,3,20,23,no,suerte4,suerte,0,ninguno,no,9280,9280,3,3
313,3,carla,5,6,11,16,27,no,amarillo1,propiedad,260,amarillo,no,9160,9160,4,4
314,4,diego,5,4,9,31,40,no,azul2,propiedad,400,azul,no,9600,9600,2,2
315,5,elena,4,1,5,14,19,no,naranja2,propiedad,180,naranja,no,9240,9240,3,3
316,6,fernando,2,5,7,10,17,no,naranja1,propiedad,180,naranja,no,9340,9340,3,3
317,7,gema,1,1,2,26,28,no,amarillo2,propiedad,260,amarillo,no,9540,9540,2,2
318,8,hugo,2,5,7,22,29,no,impuesto3,impuesto,100,ninguno,no,9560,9560,2,2
319,9,irene,1,6,7,9,16,no,estacion2,estacion,200,estacion,no,9780,9780,2,2
320,10,javier,3,5,8,19,27,no,amarillo1,propiedad,260,amarillo,no,9860,9860,1,1
321,1,ana,5,3,8,39,7,si,gris1,propiedad,100,gris,no,9250,9250,4,4
322,2,bob,4,3,7,23,30,no,amarillo3,propiedad,280,amarillo,no,9280,9280,3,3
323,3,carla,5,2,7,27,34,no,suerte5,suerte,0,ninguno,no,9160,9160,4,4
324,4,diego,6,4,10,40,10,si,gris3,propiedad,120,gris,no,9600,9600,2,2
325,5,elena,6,6,12,19,31,no,carcel,carcel,0,ninguno,no,9240,9240,3,3
326,6,fernando,5,5,10,17,27,no,amarillo1,propiedad,260,amarillo,no,9340,9340,3,3
327,7,gema,1,2,3,28,31,no,carcel,carcel,0,ninguno,no,9540,9540,2,2
328,8,hugo,2,4,6,29,35,no,verde3,propiedad,320,verde,no,9560,9560,2,2
329,9,irene,3,6,9,16,25,no,rojo3,propiedad,240,rojo,no,9780,9780,2,2
330,10,javier,4,2,6,27,33,no,verde2,propiedad,300,verde,no,9860,9860,1,1
331,1,ana,3,6,9,7,16,no,estacion2,estacion,200,estacion,no,9250,9250,4,4
332,2,bob,3,5,8,30,38,no,azul1,propiedad,350,azul,no,9280,9280,3,3
333,3,carla,1,1,2,34,36,no,estacion4,estacion,200,estacion,no,9160,9160,4,4
334,4,diego,3,5,8,10,18,no,suerte3,suerte,0,ninguno,no,9600,9600,2,2
335,5,elena,3,5,8,31,39,no,impuesto4,impuesto,100,ninguno,no,9240,9240,3,3
336,6,fernando,3,2,5,27,32,no,verde1,propiedad,300,verde,no,9340,9340,3,3
337,7,gema,6,2,8,31,39,no,impuesto4,impuesto,100,ninguno,no,9540,9540,2,2
338,8,hugo,3,2,5,35,40,no,azul2,propiedad,400,azul,no,9560,9560,2,2
339,9,irene,2,5,7,25,32,no,verde1,propiedad,300,verde,no,9780,9780,2,2
340,10,javier,2,1,3,33,36,no,estacion4,estacion,200,estacion,no,9860,9860,1,1
341,1,ana,6,4,10,16,26,no,estacion3,estacion,200,estacion,no,9250,9250,4,4
342,2,bob,3,4,7,38,5,si,impuesto1,impuesto,200,ninguno,no,9280,9280,3,3
343,3,carla,1,5,6,36,2,si,morado1,propiedad,60,morado,no,9160,9160,4,4
344,4,diego,3,3,6,18,24,no,rojo2,propiedad,220,rojo,no,9600,9600,2,2
345,5,elena,3,2,5,39,4,si,morado2,propiedad,60,morado,no,9240,9240,3,3
346,6,fernando,5,4,9,32,1,si,salida,salida,0,ninguno,no,9340,9340,3,3
347,7,gema,5,2,7,39,6,si,estacion1,estacion,200,estacion,no,9540,9540,2,2
348,8,hugo,4,4,8,40,8,si,suerte2,suerte,0,ninguno,no,9560,9560,2,2
349,9,irene,3,6,9,32,1,si,salida,salida,0,ninguno,no,9780,9780,2,2
350,10,javier,6,3,9,36,5,si,impuesto1,impuesto,200,ninguno,no,9860,9860,1,1
351,1,ana,5,6,11,26,37,no,suerte6,suerte,0,ninguno,no,9250,9250,4,4
352,2,bob,5,1,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,9280,9280,3,3
353,3,carla,2,3,5,2,7,no,gris1,propiedad,100,gris,no,9160,9160,4,4
354,4,diego,1,6,7,24,31,no,carcel,carcel,0,ninguno,no,9600,9600,2,2
355,5,elena,6,1,7,4,11,no,visita_carcel,visita_carcel,0,ninguno,no,9240,9240,3,3
356,6,fernando,1,5,6,1,7,no,gris1,propiedad,100,gris,no,9340,9340,3,3
357,7,gema,4,3,7,6,13,no,impuesto2,impuesto,150,ninguno,no,9540,9540,2,2
358,8,hugo,5,6,11,8,19,no,naranja2,propiedad,180,naranja,no,9560,9560,2,2
359,9,irene,6,2,8,1,9,no,gris2,propiedad,100,gris,no,9780,9780,2,2
360,10,javier,2,4,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,9860,9860,1,1
361,1,ana,4,3,7,37,4,si,morado2,propiedad,60,morado,no,9250,9250,4,4
362,2,bob,1,3,4,11,15,no,rosa3,propiedad,160,rosa,no,9280,9280,3,3
363,3,carla,4,4,8,7,15,no,rosa3,propiedad,160,rosa,no,9160,9160,4,4
364,4,diego,3,2,5,31,36,no,estacion4,estacion,200,estacion,no,9600,9600,2,2
365,5,elena,3,4,7,11,18,no,suerte3,suerte,0,ninguno,no,9240,9240,3,3
366,6,fernando,2,3,5,7,12,no,rosa1,propiedad,140,rosa,no,9340,9340,3,3
367,7,gema,3,1,4,13,17,no,naranja1,propiedad,180,naranja,no,9540,9540,2,2
368,8,hugo,6,2,8,19,27,no,amarillo1,propiedad,260,amarillo,no,9560,9560,2,2
369,9,irene,5,1,6,9,15,no,rosa3,propiedad,160,rosa,no,9780,9780,2,2
370,10,javier,1,1,2,11,13,no,impuesto2,impuesto,150,ninguno,no,9860,9860,1,1
371,1,ana,4,1,5,4,9,no,gris2,propiedad,100,gris,no,9250,9250,4,4
372,2,bob,1,5,6,15,21,no,parking,parking,0,ninguno,no,9280,9280,3,3
373,3,carla,4,6,10,15,25,no,rojo3,propiedad,240,rojo,no,9160,9160,4,4
374,4,diego,2,1,3,36,39,no,impuesto4,impuesto,100,ninguno,no,9600,9600,2,2
375,5,elena,6,5,11,18,29,no,impuesto3,impuesto,100,ninguno,no,9240,9240,3,3
376,6,fernando,2,1,3,12,15,no,rosa3,propiedad,160,rosa,no,9340,9340,3,3
377,7,gema,6,4,10,17,27,no,amarillo1,propiedad,260,amarillo,no,9540,9540,2,2
378,8,hugo,5,3,8,27,35,no,verde3,propiedad,320,verde,no,9560,9560,2,2
379,9,irene,1,2,3,15,18,no,suerte3,suerte,0,ninguno,no,9780,9780,2,2
380,10,javier,3,4,7,13,20,no,naranja3,propiedad,200,naranja,no,9860,9860,1,1
381,1,ana,1,4,5,9,14,no,rosa2,propiedad,140,rosa,no,9250,9250,4,4
382,2,bob,5,6,11,21,32,no,verde1,propiedad,300,verde,no,9280,9280,3,3
383,3,carla,4,2,6,25,31,no,carcel,carcel,0,ninguno,no,9160,9160,4,4
384,4,diego,3,6,9,39,8,si,suerte2,suerte,0,ninguno,no,9600,9600,2,2
385,5,elena,2,4,6,29,35,no,verde3,propiedad,320,verde,no,9240,9240,3,3
386,6,fernando,6,1,7,15,22,no,rojo1,propiedad,220,rojo,no,9340,9340,3,3
387,7,gema,5,1,6,27,33,no,verde2,propiedad,300,verde,no,9540,9540,2,2
388,8,hugo,1,1,2,35,37,no,suerte6,suerte,0,ninguno,no,9560,9560,2,2
389,9,irene,4,5,9,18,27,no,amarillo1,propiedad,260,amarillo,no,9780,9780,2,2
390,10,javier,2,5,7,20,27,no,amarillo1,propiedad,260,amarillo,no,9860,9860,1,1
391,1,ana,3,5,8,14,22,no,rojo1,propiedad,220,rojo,no,9250,9250,4,4
392,2,bob,2,6,8,32,40,no,azul2,propiedad,400,azul,no,9280,9280,3,3
393,3,carla,2,2,4,31,35,no,verde3,propiedad,320,verde,no,9160,9160,4,4
394,4,diego,5,6,11,8,19,no,naranja2,propiedad,180,naranja,no,9600,9600,2,2
395,5,elena,3,4,7,35,2,si,morado1,propiedad,60,morado,no,9240,9240,3,3
396,6,fernando,6,1,7,22,29,no,impuesto3,impuesto,100,ninguno,no,9340,9340,3,3
397,7,gema,2,3,5,33,38,no,azul1,propiedad,350,azul,no,9540,9540,2,2
398,8,hugo,6,2,8,37,5,si,impuesto1,impuesto,200,ninguno,no,9560,9560,2,2
399,9,irene,2,5,7,27,34,no,suerte5,suerte,0,ninguno,no,9780,9780,2,2
400,10,javier,3,5,8,27,35,no,verde3,propiedad,320,verde,no,9860,9860,1,1
401,1,ana,4,1,5,22,27,no,amarillo1,propiedad,260,amarillo,no,9250,9250,4,4
402,2,bob,2,5,7,40,7,si,gris1,propiedad,100,gris,no,9280,9280,3,3
403,3,carla,1,5,6,35,1,si,salida,salida,0,ninguno,no,9160,9160,4,4
404,4,diego,4,6,10,19,29,no,impuesto3,impuesto,100,ninguno,no,9600,9600,2,2
405,5,elena,3,1,4,2,6,no,estacion1,estacion,200,estacion,no,9240,9240,3,3
406,6,fernando,3,5,8,29,37,no,suerte6,suerte,0,ninguno,no,9340,9340,3,3
407,7,gema,1,4,5,38,3,si,suerte1,suerte,0,ninguno,no,9540,9540,2,2
408,8,hugo,3,2,5,5,10,no,gris3,propiedad,120,gris,no,9560,9560,2,2
409,9,irene,2,4,6,34,40,no,azul2,propiedad,400,azul,no,9780,9780,2,2
410,10,javier,3,3,6,35,1,si,salida,salida,0,ninguno,no,9860,9860,1,1
411,1,ana,5,6,11,27,38,no,azul1,propiedad,350,azul,no,9250,9250,4,4
412,2,bob,2,4,6,7,13,no,impuesto2,impuesto,150,ninguno,no,9280,9280,3,3
413,3,carla,6,2,8,1,9,no,gris2,propiedad,100,gris,no,9160,9160,4,4
414,4,diego,2,1,3,29,32,no,verde1,propiedad,300,verde,no,9600,9600,2,2
415,5,elena,6,6,12,6,18,no,suerte3,suerte,0,ninguno,no,9240,9240,3,3
416,6,fernando,5,4,9,37,6,si,estacion1,estacion,200,estacion,no,9340,9340,3,3
417,7,gema,1,1,2,3,5,no,impuesto1,impuesto,200,ninguno,no,9540,9540,2,2
418,8,hugo,4,6,10,10,20,no,naranja3,propiedad,200,naranja,no,9560,9560,2,2
419,9,irene,6,3,9,40,9,si,gris2,propiedad,100,gris,no,9780,9780,2,2
420,10,javier,3,6,9,1,10,no,gris3,propiedad,120,gris,no,9860,9860,1,1
421,1,ana,5,6,11,38,9,si,gris2,propiedad,100,gris,no,9250,9250,4,4
422,2,bob,4,4,8,13,21,no,parking,parking,0,ninguno,no,9280,9280,3,3
423,3,carla,1,6,7,9,16,no,estacion2,estacion,200,estacion,no,9160,9160,4,4
424,4,diego,6,2,8,32,40,no,azul2,propiedad,400,azul,no,9600,9600,2,2
425,5,elena,3,6,9,18,27,no,amarillo1,propiedad,260,amarillo,no,9240,9240,3,3
426,6,fernando,3,1,4,6,10,no,gris3,propiedad,120,gris,no,9340,9340,3,3
427,7,gema,6,6,12,5,17,no,naranja1,propiedad,180,naranja,no,9540,9540,2,2
428,8,hugo,6,2,8,20,28,no,amarillo2,propiedad,260,amarillo,no,9560,9560,2,2
429,9,irene,4,3,7,9,16,no,estacion2,estacion,200,estacion,no,9780,9780,2,2
430,10,javier,3,3,6,10,16,no,estacion2,estacion,200,estacion,no,9860,9860,1,1
431,1,ana,5,4,9,9,18,no,suerte3,suerte,0,ninguno,no,9250,9250,4,4
432,2,bob,1,4,5,21,26,no,estacion3,estacion,200,estacion,no,9280,9280,3,3
433,3,carla,3,3,6,16,22,no,rojo1,propiedad,220,rojo,no,9160,9160,4,4
434,4,diego,3,3,6,40,6,si,estacion1,estacion,200,estacion,no,9600,9600,2,2
435,5,elena,6,5,11,27,38,no,azul1,propiedad,350,azul,no,9240,9240,3,3
436,6,fernando,6,3,9,10,19,no,naranja2,propiedad,180,naranja,no,9340,9340,3,3
437,7,gema,4,2,6,17,23,no,suerte4,suerte,0,ninguno,no,9540,9540,2,2
438,8,hugo,5,3,8,28,36,no,estacion4,estacion,200,estacion,no,9560,9560,2,2
439,9,irene,6,1,7,16,23,no,suerte4,suerte,0,ninguno,no,9780,9780,2,2
440,10,javier,1,4,5,16,21,no,parking,parking,0,ninguno,no,9860,9860,1,1
441,1,ana,3,4,7,18,25,no,rojo3,propiedad,240,rojo,no,9250,9250,4,4
442,2,bob,2,6,8,26,34,no,suerte5,suerte,0,ninguno,no,9280,9280,3,3
443,3,carla,5,1,6,22,28,no,amarillo2,propiedad,260,amarillo,no,9160,9160,4,4
444,4,diego,2,2,4,6,10,no,gris3,propiedad,120,gris,no,9600,9600,2,2
445,5,elena,6,6,12,38,10,si,gris3,propiedad,120,gris,no,9240,9240,3,3
446,6,fernando,2,6,8,19,27,no,amarillo1,propiedad,260,amarillo,no,9340,9340,3,3
447,7,gema,3,2,5,23,28,no,amarillo2,propiedad,260,amarillo,no,9540,9540,2,2
448,8,hugo,1,3,4,36,40,no,azul2,propiedad,400,azul,no,9560,9560,2,2
449,9,irene,1,5,6,23,29,no,impuesto3,impuesto,100,ninguno,no,9780,9780,2,2
450,10,javier,5,5,10,21,31,no,carcel,carcel,0,ninguno,no,9860,9860,1,1
451,1,ana,2,2,4,25,29,no,impuesto3,impuesto,100,ninguno,no,9250,9250,4,4
452,2,bob,5,4,9,34,3,si,suerte1,suerte,0,ninguno,no,9280,9280,3,3
453,3,carla,5,6,11,28,39,no,impuesto4,impuesto,100,ninguno,no,9160,9160,4,4
454,4,diego,4,2,6,10,16,no,estacion2,estacion,200,estacion,no,9600,9600,2,2
455,5,elena,1,4,5,10,15,no,rosa3,propiedad,160,rosa,no,9240,9240,3,3
456,6,fernando,4,3,7,27,34,no,suerte5,suerte,0,ninguno,no,9340,9340,3,3
457,7,gema,1,1,2,28,30,no,amarillo3,propiedad,280,amarillo,no,9540,9540,2,2
458,8,hugo,5,4,9,40,9,si,gris2,propiedad,100,gris,no,9560,9560,2,2
459,9,irene,2,5,7,29,36,no,estacion4,estacion,200,estacion,no,9780,9780,2,2
460,10,javier,4,4,8,31,39,no,impuesto4,impuesto,100,ninguno,no,9860,9860,1,1
461,1,ana,1,5,6,29,35,no,verde3,propiedad,320,verde,no,9250,9250,4,4
462,2,bob,4,6,10,3,13,no,impuesto2,impuesto,150,ninguno,no,9280,9280,3,3
463,3,carla,6,2,8,39,7,si,gris1,propiedad,100,gris,no,9160,9160,4,4
464,4,diego,3,1,4,16,20,no,naranja3,propiedad,200,naranja,no,9600,9600,2,2
465,5,elena,3,3,6,15,21,no,parking,parking,0,ninguno,no,9240,9240,3,3
466,6,fernando,1,6,7,34,1,si,salida,salida,0,ninguno,no,9340,9340,3,3
467,7,gema,5,4,9,30,39,no,impuesto4,impuesto,100,ninguno,no,9540,9540,2,2
468,8,hugo,5,1,6,9,15,no,rosa3,propiedad,160,rosa,no,9560,9560,2,2
469,9,irene,5,1,6,36,2,si,morado1,propiedad,60,morado,no,9780,9780,2,2
470,10,javier,6,5,11,39,10,si,gris3,propiedad,120,gris,no,9860,9860,1,1
471,1,ana,1,3,4,35,39,no,impuesto4,impuesto,100,ninguno,no,9250,9250,4,4
472,2,bob,3,3,6,13,19,no,naranja2,propiedad,180,naranja,no,9280,9280,3,3
473,3,carla,2,3,5,7,12,no,rosa1,propiedad,140,rosa,no,9160,9160,4,4
474,4,diego,1,2,3,20,23,no,suerte4,suerte,0,ninguno,no,9600,9600,2,2
475,5,elena,5,5,10,21,31,no,carcel,carcel,0,ninguno,no,9240,9240,3,3
476,6,fernando,4,3,7,1,8,no,suerte2,suerte,0,ninguno,no,9340,9340,3,3
477,7,gema,5,2,7,39,6,si,estacion1,estacion,200,estacion,no,9540,9540,2,2
478,8,hugo,6,1,7,15,22,no,rojo1,propiedad,220,rojo,no,9560,9560,2,2
479,9,irene,2,1,3,2,5,no,impuesto1,impuesto,200,ninguno,no,9780,9780,2,2
480,10,javier,5,1,6,10,16,no,estacion2,estacion,200,estacion,no,9860,9860,1,1
481,1,ana,5,4,9,39,8,si,suerte2,suerte,0,ninguno,no,9250,9250,4,4
482,2,bob,4,2,6,19,25,no,rojo3,propiedad,240,rojo,no,9280,9280,3,3
483,3,carla,1,6,7,12,19,no,naranja2,propiedad,180,naranja,no,9160,9160,4,4
484,4,diego,2,1,3,23,26,no,estacion3,estacion,200,estacion,no,9600,9600,2,2
485,5,elena,6,2,8,31,39,no,impuesto4,impuesto,100,ninguno,no,9240,9240,3,3
486,6,fernando,4,1,5,8,13,no,impuesto2,impuesto,150,ninguno,no,9340,9340,3,3
487,7,gema,2,4,6,6,12,no,rosa1,propiedad,140,rosa,no,9540,9540,2,2
488,8,hugo,3,6,9,22,31,no,carcel,carcel,0,ninguno,no,9560,9560,2,2
489,9,irene,4,4,8,5,13,no,impuesto2,impuesto,150,ninguno,no,9780,9780,2,2
490,10,javier,4,4,8,16,24,no,rojo2,propiedad,220,rojo,no,9860,9860,1,1
491,1,ana,6,3,9,8,17,no,naranja1,propiedad,180,naranja,no,9250,9250,4,4
492,2,bob,1,2,3,25,28,no,amarillo2,propiedad,260,amarillo,no,9280,9280,3,3
493,3,carla,5,6,11,19,30,no,amarillo3,propiedad,280,amarillo,no,9160,9160,4,4
494,4,diego,5,4,9,26,35,no,verde3,propiedad,320,verde,no,9600,9600,2,2
495,5,elena,4,1,5,39,4,si,morado2,propiedad,60,morado,no,9240,9240,3,3
496,6,fernando,2,5,7,13,20,no,naranja3,propiedad,200,naranja,no,9340,9340,3,3
497,7,gema,1,1,2,12,14,no,rosa2,propiedad,140,rosa,no,9540,9540,2,2
498,8,hugo,2,5,7,31,38,no,azul1,propiedad,350,azul,no,9560,9560,2,2
499,9,irene,1,6,7,13,20,no,naranja3,propiedad,200,naranja,no,9780,9780,2,2
500,10,javier,3,5,8,24,32,no,verde1,propiedad,300,verde,no,9860,9860,1,1
501,1,ana,5,3,8,17,25,no,rojo3,propiedad,240,rojo,no,9250,9250,4,4
502,2,bob,4,3,7,28,35,no,verde3,propiedad,320,verde,no,9280,9280,3,3
503,3,carla,5,2,7,30,37,no,suerte6,suerte,0,ninguno,no,9160,9160,4,4
504,4,diego,6,4,10,35,5,si,impuesto1,impuesto,200,ninguno,no,9600,9600,2,2
505,5,elena,6,6,12,4,16,no,estacion2,estacion,200,estacion,no,9240,9240,3,3
506,6,fernando,5,5,10,20,30,no,amarillo3,propiedad,280,amarillo,no,9340,9340,3,3
507,7,gema,1,2,3,14,17,no,naranja1,propiedad,180,naranja,no,9540,9540,2,2
508,8,hugo,2,4,6,38,4,si,morado2,propiedad,60,morado,no,9560,9560,2,2
509,9,irene,3,6,9,20,29,no,impuesto3,impuesto,100,ninguno,no,9780,9780,2,2
510,10,javier,4,2,6,32,38,no,azul1,propiedad,350,azul,no,9860,9860,1,1
511,1,ana,3,6,9,25,34,no,suerte5,suerte,0,ninguno,no,9250,9250,4,4
512,2,bob,3,5,8,35,3,si,suerte1,suerte,0,ninguno,no,9280,9280,3,3
513,3,carla,1,1,2,37,39,no,impuesto4,impuesto,100,ninguno,no,9160,9160,4,4
514,4,diego,3,5,8,5,13,no,impuesto2,impuesto,150,ninguno,no,9600,9600,2,2
515,5,elena,3,5,8,16,24,no,rojo2,propiedad,220,rojo,no,9240,9240,3,3
516,6,fernando,3,2,5,30,35,no,verde3,propiedad,320,verde,no,9340,9340,3,3
517,7,gema,6,2,8,17,25,no,rojo3,propiedad,240,rojo,no,9540,9540,2,2
518,8,hugo,3,2,5,4,9,no,gris2,propiedad,100,gris,no,9560,9560,2,2
519,9,irene,2,5,7,29,36,no,estacion4,estacion,200,estacion,no,9780,9780,2,2
520,10,javier,2,1,3,38,1,si,salida,salida,0,ninguno,no,9860,9860,1,1
521,1,ana,6,4,10,34,4,si,morado2,propiedad,60,morado,no,9250,9250,4,4
522,2,bob,3,4,7,3,10,no,gris3,propiedad,120,gris,no,9280,9280,3,3
523,3,carla,1,5,6,39,5,si,impuesto1,impuesto,200,ninguno,no,9160,9160,4,4
524,4,diego,3,3,6,13,19,no,naranja2,propiedad,180,naranja,no,9600,9600,2,2
525,5,elena,3,2,5,24,29,no,impuesto3,impuesto,100,ninguno,no,9240,9240,3,3
526,6,fernando,5,4,9,35,4,si,morado2,propiedad,60,morado,no,9340,9340,3,3
527,7,gema,5,2,7,25,32,no,verde1,propiedad,300,verde,no,9540,9540,2,2
528,8,hugo,4,4,8,9,17,no,naranja1,propiedad,180,naranja,no,9560,9560,2,2
529,9,irene,3,6,9,36,5,si,impuesto1,impuesto,200,ninguno,no,9780,9780,2,2
530,10,javier,6,3,9,1,10,no,gris3,propiedad,120,gris,no,9860,9860,1,1
531,1,ana,5,6,11,4,15,no,rosa3,propiedad,160,rosa,no,9250,9250,4,4
532,2,bob,5,1,6,10,16,no,estacion2,estacion,200,estacion,no,9280,9280,3,3
533,3,carla,2,3,5,5,10,no,gris3,propiedad,120,gris,no,9160,9160,4,4
534,4,diego,1,6,7,19,26,no,estacion3,estacion,200,estacion,no,9600,9600,2,2
535,5,elena,6,1,7,29,36,no,estacion4,estacion,200,estacion,no,9240,9240,3,3
536,6,fernando,1,5,6,4,10,no,gris3,propiedad,120,gris,no,9340,9340,3,3
537,7,gema,4,3,7,32,39,no,impuesto4,impuesto,100,ninguno,no,9540,9540,2,2
538,8,hugo,5,6,11,17,28,no,amarillo2,propiedad,260,amarillo,no,9560,9560,2,2
539,9,irene,6,2,8,5,13,no,impuesto2,impuesto,150,ninguno,no,9780,9780,2,2
540,10,javier,2,4,6,10,16,no,estacion2,estacion,200,estacion,no,9860,9860,1,1
541,1,ana,4,3,7,15,22,no,rojo1,propiedad,220,rojo,no,9250,9250,4,4
542,2,bob,1,3,4,16,20,no,naranja3,propiedad,200,naranja,no,9280,9280,3,3
543,3,carla,4,4,8,10,18,no,suerte3,suerte,0,ninguno,no,9160,9160,4,4
544,4,diego,3,2,5,26,31,no,carcel,carcel,0,ninguno,no,9600,9600,2,2
545,5,elena,3,4,7,36,3,si,suerte1,suerte,0,ninguno,no,9240,9240,3,3
546,6,fernando,2,3,5,10,15,no,rosa3,propiedad,160,rosa,no,9340,9340,3,3
547,7,gema,3,1,4,39,3,si,suerte1,suerte,0,ninguno,no,9540,9540,2,2
548,8,hugo,6,2,8,28,36,no,estacion4,estacion,200,estacion,no,9560,9560,2,2
549,9,irene,5,1,6,13,19,no,naranja2,propiedad,180,naranja,no,9780,9780,2,2
550,10,javier,1,1,2,16,18,no,suerte3,suerte,0,ninguno,no,9860,9860,1,1
551,1,ana,4,1,5,22,27,no,amarillo1,propiedad,260,amarillo,no,9250,9250,4,4
552,2,bob,1,5,6,20,26,no,estacion3,estacion,200,estacion,no,9280,9280,3,3
553,3,carla,4,6,10,18,28,no,amarillo2,propiedad,260,amarillo,no,9160,9160,4,4
554,4,diego,2,1,3,31,34,no,suerte5,suerte,0,ninguno,no,9600,9600,2,2
555,5,elena,6,5,11,3,14,no,rosa2,propiedad,140,rosa,no,9240,9240,3,3
556,6,fernando,2,1,3,15,18,no,suerte3,suerte,0,ninguno,no,9340,9340,3,3
557,7,gema,6,4,10,3,13,no,impuesto2,impuesto,150,ninguno,no,9540,9540,2,2
558,8,hugo,5,3,8,36,4,si,morado2,propiedad,60,morado,no,9560,9560,2,2
559,9,irene,1,2,3,19,22,no,rojo1,propiedad,220,rojo,no,9780,9780,2,2
560,10,javier,3,4,7,18,25,no,rojo3,propiedad,240,rojo,no,9860,9860,1,1
561,1,ana,1,4,5,27,32,no,verde1,propiedad,300,verde,no,9250,9250,4,4
562,2,bob,5,6,11,26,37,no,suerte6,suerte,0,ninguno,no,9280,9280,3,3
563,3,carla,4,2,6,28,34,no,suerte5,suerte,0,ninguno,no,9160,9160,4,4
564,4,diego,3,6,9,34,3,si,suerte1,suerte,0,ninguno,no,9600,9600,2,2
565,5,elena,2,4,6,14,20,no,naranja3,propiedad,200,naranja,no,9240,9240,3,3
566,6,fernando,6,1,7,18,25,no,rojo3,propiedad,240,rojo,no,9340,9340,3,3
567,7,gema,5,1,6,13,19,no,naranja2,propiedad,180,naranja,no,9540,9540,2,2
568,8,hugo,1,1,2,4,6,no,estacion1,estacion,200,estacion,no,9560,9560,2,2
569,9,irene,4,5,9,22,31,no,carcel,carcel,0,ninguno,no,9780,9780,2,2
570,10,javier,2,5,7,25,32,no,verde1,propiedad,300,verde,no,9860,9860,1,1
571,1,ana,3,5,8,32,40,no,azul2,propiedad,400,azul,no,9250,9250,4,4
572,2,bob,2,6,8,37,5,si,impuesto1,impuesto,200,ninguno,no,9280,9280,3,3
573,3,carla,2,2,4,34,38,no,azul1,propiedad,350,azul,no,9160,9160,4,4
574,4,diego,5,6,11,3,14,no,rosa2,propiedad,140,rosa,no,9600,9600,2,2
575,5,elena,3,4,7,20,27,no,amarillo1,propiedad,260,amarillo,no,9240,9240,3,3
576,6,fernando,6,1,7,25,32,no,verde1,propiedad,300,verde,no,9340,9340,3,3
577,7,gema,2,3,5,19,24,no,rojo2,propiedad,220,rojo,no,9540,9540,2,2
578,8,hugo,6,2,8,6,14,no,rosa2,propiedad,140,rosa,no,9560,9560,2,2
579,9,irene,2,5,7,31,38,no,azul1,propiedad,350,azul,no,9780,9780,2,2
580,10,javier,3,5,8,32,40,no,azul2,propiedad,400,azul,no,9860,9860,1,1
581,1,ana,4,1,5,40,5,si,impuesto1,impuesto,200,ninguno,no,9250,9250,4,4
582,2,bob,2,5,7,5,12,no,rosa1,propiedad,140,rosa,no,9280,9280,3,3
583,3,carla,1,5,6,38,4,si,morado2,propiedad,60,morado,no,9160,9160,4,4
584,4,diego,4,6,10,14,24,no,rojo2,propiedad,220,rojo,no,9600,9600,2,2
585,5,elena,3,1,4,27,31,no,carcel,carcel,0,ninguno,no,9240,9240,3,3
586,6,fernando,3,5,8,32,40,no,azul2,propiedad,400,azul,no,9340,9340,3,3
587,7,gema,1,4,5,24,29,no,impuesto3,impuesto,100,ninguno,no,9540,9540,2,2
588,8,hugo,3,2,5,14,19,no,naranja2,propiedad,180,naranja,no,9560,9560,2,2
